,product,num_users
7271,10247,11
7272,3544,51
7273,5073,72
7274,6149,9
7275,7863,44
7276,14,34
7277,10247,22
7278,3544,7
7279,5073,3
7280,6149,59
7281,7863,36
7282,14,42
7283,10247,82
7284,3544,63
7285,5073,2
7286,6149,23
7287,7863,31
7288,14,54
7289,10247,40
7290,3544,50
7291,5073,85
7292,6149,12
7293,7863,46
7294,14,26
7295,10247,4
7296,3544,6
7297,5073,43
7298,6149,5
7299,7863,25
7300,14,61
7301,10247,84
7302,3544,71
7303,5073,91
7304,6149,14
7305,7863,1
7306,14,2
7307,10247,11
7308,3544,68
7309,5073,84
7310,6149,55
7311,7863,54
7312,14,51
7313,10247,26
7314,3544,66
7315,5073,91
7316,6149,7
7317,7863,14
7318,14,5
7319,10247,79
7320,3544,98
7321,5073,41
7322,6149,13
7323,7863,15
7324,14,45
7325,10247,29
7326,3544,32
7327,5073,70
7328,6149,18
7329,7863,30
7330,14,11
7331,10247,55
7332,3544,46
7333,5073,28
7334,6149,16
7335,7863,60
7336,14,21
7337,10247,7
7338,3544,30
7339,5073,6
7340,6149,54
7341,7863,59
7342,14,43
7343,10247,68
7344,3544,22
7345,5073,29
7346,6149,7
7347,7863,3
7348,14,45
7349,10247,3
7350,3544,92
7351,5073,31
7352,6149,93
7353,7863,67
7354,14,31
7355,10247,91
7356,3544,39
7357,5073,21
7358,6149,42
7359,7863,31
7360,14,58
7361,10247,53
7362,3544,28
7363,5073,28
7364,6149,90
7365,7863,58
7366,14,69
7367,10247,88
7368,3544,71
7369,5073,48
7370,6149,3
7371,7863,33
7372,14,25
7373,10247,74
7374,3544,4
7375,5073,19
7376,6149,23
7377,7863,86
7378,14,9
7379,10247,46
7380,3544,70
7381,5073,98
7382,6149,25
7383,7863,15
7384,14,43
7385,10247,50
7386,3544,65
7387,5073,10
7388,6149,36
7389,7863,12
7390,14,11
7391,10247,60
7392,3544,70
7393,5073,77
7394,6149,3
7395,7863,79
7396,14,24
7397,10247,98
7398,3544,85
7399,5073,92
7400,6149,4
7401,7863,8
7402,14,7
7403,10247,13
7404,3544,10
7405,5073,5
7406,6149,96
7407,7863,38
7408,14,38
7409,10247,30
7410,3544,84
7411,5073,20
7412,6149,11
7413,7863,11
7414,14,39
7415,10247,72
7416,3544,87
7417,5073,24
7418,6149,10
7419,7863,63
7420,14,46
7421,10247,17
7422,3544,46
7423,5073,6
7424,6149,8
7425,7863,79
7426,14,92
7427,10247,2
7428,3544,89
7429,5073,4
7430,6149,8
7431,7863,99
7432,14,90
7433,10247,32
7434,3544,99
7435,5073,8
7436,6149,23
7437,7863,45
7438,14,63
7439,10247,38
7440,3544,67
7441,5073,5
7442,6149,82
7443,7863,83
7444,14,50
7445,10247,70
7446,3544,92
7447,5073,35
7448,6149,10
7449,7863,56
7450,14,4
7451,10247,89
7452,3544,41
7453,5073,3
7454,6149,2
7455,7863,15
7456,14,42
7457,10247,11
7458,3544,77
7459,5073,52
7460,6149,39
7461,7863,48
7462,14,89
7463,10247,41
7464,3544,29
7465,5073,49
7466,6149,30
7467,7863,76
7468,14,9
7469,10247,35
7470,3544,20
7471,5073,16
7472,6149,54
7473,7863,48
7474,14,10
7475,10247,25
7476,3544,2
7477,5073,12
7478,6149,35
7479,7863,79
7480,14,88
7481,10247,27
7482,3544,4
7483,5073,28
7484,6149,2
7485,7863,26
7486,14,57
7487,10247,37
7488,3544,16
7489,5073,4
7490,6149,43
7491,7863,7
7492,14,52
7493,10247,11
7494,3544,21
7495,5073,28
7496,6149,81
7497,7863,87
7498,14,7
7499,10247,4
7500,3544,50
7501,5073,92
7502,6149,39
7503,7863,10
7504,14,20
7505,10247,45
7506,3544,83
7507,5073,5
7508,6149,73
7509,7863,10
7510,14,7
7511,10247,60
7512,3544,10
7513,5073,18
7514,6149,99
7515,7863,91
7516,14,61
7517,10247,8
7518,3544,63
7519,5073,12
7520,6149,55
7521,7863,61
7522,14,11
7523,10247,19
7524,3544,30
7525,5073,44
7526,6149,85
7527,7863,19
7528,14,53
7529,10247,2
7530,3544,3
7531,5073,13
7532,6149,22
7533,7863,8
7534,14,73
7535,10247,81
7536,3544,15
7537,5073,9
7538,6149,81
7539,7863,5
7540,14,87
7541,10247,31
7542,3544,23
7543,5073,5
7544,6149,1
7545,7863,67
7546,14,69
7547,10247,26
7548,3544,9
7549,5073,14
7550,6149,46
7551,7863,18
7552,14,17
7553,10247,7
7554,3544,58
7555,5073,96
7556,6149,47
7557,7863,9
7558,14,81
7559,10247,66
7560,3544,45
7561,5073,42
7562,6149,88
7563,7863,1
7564,14,1
7565,10247,43
7566,3544,1
7567,5073,69
7568,6149,2
7569,7863,14
7570,14,6
7571,10247,70
7572,3544,43
7573,5073,82
7574,6149,3
7575,7863,48
7576,14,29
7577,10247,45
7578,3544,12
7579,5073,2
7580,6149,88
7581,7863,40
7582,14,1
7583,10247,38
7584,3544,59
7585,5073,15
7586,6149,23
7587,7863,44
7588,14,1
7589,10247,81
7590,3544,7
7591,5073,4
7592,6149,27
7593,7863,55
7594,14,6
7595,10247,30
7596,3544,1
7597,5073,98
7598,6149,3
7599,7863,75
7600,14,19
7601,10247,11
7602,3544,23
7603,5073,26
7604,6149,41
7605,7863,57
7606,14,70
7607,10247,13
7608,3544,36
7609,5073,40
7610,6149,39
7611,7863,1
7612,14,50
7613,10247,19
7614,3544,4
7615,5073,36
7616,6149,42
7617,7863,42
7618,14,35
7619,10247,42
7620,3544,69
7621,5073,42
7622,6149,78
7623,7863,28
7624,14,61
7625,10247,29
7626,3544,25
7627,5073,75
7628,6149,99
7629,7863,71
7630,14,7
7631,10247,46
7632,3544,34
7633,5073,12
7634,6149,88
7635,7863,2
7636,14,51
7637,10247,81
7638,3544,2
7639,5073,20
7640,6149,35
7641,7863,68
7642,14,89
7643,10247,57
7644,3544,91
7645,5073,64
7646,6149,62
7647,7863,85
7648,14,13
7649,10247,1
7650,3544,65
7651,5073,38
7652,6149,4
7653,7863,7
7654,14,94
7655,10247,62
7656,3544,75
7657,5073,21
7658,6149,85
7659,7863,18
7660,14,7
7661,10247,43
7662,3544,20
7663,5073,21
7664,6149,50
7665,7863,21
7666,14,32
7667,10247,31
7668,3544,78
7669,5073,29
7670,6149,97
7671,7863,93
7672,14,49
7673,10247,47
7674,3544,53
7675,5073,67
7676,6149,66
7677,7863,45
7678,14,15
7679,10247,17
7680,3544,97
7681,5073,69
7682,6149,22
7683,7863,40
7684,14,49
7685,10247,11
7686,3544,18
7687,5073,48
7688,6149,91
7689,7863,7
7690,14,90
7691,10247,92
7692,3544,6
7693,5073,71
7694,6149,79
7695,7863,99
7696,14,12
7697,10247,20
7698,3544,38
7699,5073,2
7700,6149,21
7701,7863,32
7702,14,13
7703,10247,94
7704,3544,5
7705,5073,22
7706,6149,45
7707,7863,80
7708,14,89
7709,10247,15
7710,3544,55
7711,5073,13
7712,6149,74
7713,7863,85
7714,14,1
7715,10247,40
7716,3544,25
7717,5073,72
7718,6149,60
7719,7863,79
7720,14,64
7721,10247,15
7722,3544,17
7723,5073,31
7724,6149,14
7725,7863,55
7726,14,0
7727,10247,58
7728,3544,32
7729,5073,57
7730,6149,11
7731,7863,22
7732,14,10
7733,10247,53
7734,3544,75
7735,5073,78
7736,6149,95
7737,7863,76
7738,14,38
7739,10247,95
7740,3544,20
7741,5073,4
7742,6149,58
7743,7863,15
7744,14,7
7745,10247,35
7746,3544,39
7747,5073,32
7748,6149,11
7749,7863,36
7750,14,41
7751,10247,34
7752,3544,7
7753,5073,14
7754,6149,82
7755,7863,40
7756,14,43
7757,10247,12
7758,3544,13
7759,5073,71
7760,6149,8
7761,7863,69
7762,14,18
7763,10247,47
7764,3544,34
7765,5073,62
7766,6149,32
7767,7863,55
7768,14,52
7769,10247,7
7770,3544,6
7771,5073,10
7772,6149,32
7773,7863,5
7774,14,20
7775,10247,14
7776,3544,62
7777,5073,62
7778,6149,68
7779,7863,17
7780,14,43
7781,10247,14
7782,3544,29
7783,5073,43
7784,6149,67
7785,7863,4
7786,14,8
7787,10247,34
7788,3544,71
7789,5073,75
7790,6149,3
7791,7863,29
7792,14,15
7793,10247,2
7794,3544,66
7795,5073,18
7796,6149,53
7797,7863,52
7798,14,9
7799,10247,41
7800,3544,48
7801,5073,4
7802,6149,76
7803,7863,97
7804,14,4
7805,10247,21
7806,3544,25
7807,5073,7
7808,6149,5
7809,7863,42
7810,14,60
7811,10247,4
7812,3544,49
7813,5073,21
7814,6149,22
7815,7863,76
7816,14,60
7817,10247,77
7818,3544,5
7819,5073,47
7820,6149,29
7821,7863,25
7822,14,98
7823,10247,88
7824,3544,22
7825,5073,55
7826,6149,34
7827,7863,31
7828,14,27
7829,10247,35
7830,3544,56
7831,5073,50
7832,6149,6
7833,7863,90
7834,14,3
7835,10247,31
7836,3544,2
7837,5073,12
7838,6149,31
7839,7863,86
7840,14,23
7841,10247,9
7842,3544,14
7843,5073,57
7844,6149,2
7845,7863,38
7846,14,11
7847,10247,84
7848,3544,49
7849,5073,25
7850,6149,11
7851,7863,3
7852,14,11
7853,10247,30
7854,3544,6
7855,5073,16
7856,6149,22
7857,7863,11
7858,14,16
7859,10247,71
7860,3544,11
7861,5073,28
7862,6149,15
7863,7863,25
7864,14,20
7865,10247,94
7866,3544,18
7867,5073,54
7868,6149,15
7869,7863,38
7870,14,41
7871,10247,28
7872,3544,37
7873,5073,2
7874,6149,65
7875,7863,6
7876,14,96
7877,10247,91
7878,3544,75
7879,5073,60
7880,6149,8
7881,7863,18
7882,14,97
7883,10247,9
7884,3544,22
7885,5073,73
7886,6149,88
7887,7863,17
7888,14,7
7889,10247,39
7890,3544,12
7891,5073,17
7892,6149,3
7893,7863,64
7894,14,32
7895,10247,50
7896,3544,79
7897,5073,83
7898,6149,5
7899,7863,14
7900,14,45
7901,10247,81
7902,3544,19
7903,5073,34
7904,6149,36
7905,7863,7
7906,14,53
7907,10247,73
7908,3544,44
7909,5073,64
7910,6149,62
7911,7863,75
7912,14,13
7913,10247,32
7914,3544,14
7915,5073,20
7916,6149,24
7917,7863,54
7918,14,65
7919,10247,18
7920,3544,1
7921,5073,35
7922,6149,71
7923,7863,68
7924,14,58
7925,10247,10
7926,3544,12
7927,5073,63
7928,6149,59
7929,7863,31
7930,14,78
7931,10247,17
7932,3544,40
7933,5073,25
7934,6149,81
7935,7863,23
7936,14,9
7937,10247,94
7938,3544,4
7939,5073,40
7940,6149,1
7941,7863,80
7942,14,34
7943,10247,32
7944,3544,85
7945,5073,20
7946,6149,4
7947,7863,67
7948,14,8
7949,10247,5
7950,3544,11
7951,5073,5
7952,6149,26
7953,7863,68
7954,14,21
7955,10247,16
7956,3544,3
7957,5073,83
7958,6149,23
7959,7863,13
7960,14,1
7961,10247,47
7962,3544,26
7963,5073,72
7964,6149,50
7965,7863,58
7966,14,14
7967,10247,4
7968,3544,8
7969,5073,27
7970,6149,41
7971,7863,65
7972,14,59
7973,10247,30
7974,3544,33
7975,5073,82
7976,6149,73
7977,7863,18
7978,14,59
7979,10247,96
7980,3544,63
7981,5073,64
7982,6149,57
7983,7863,25
7984,14,29
7985,10247,18
7986,3544,3
7987,5073,94
7988,6149,68
7989,7863,81
7990,14,55
7991,10247,11
7992,3544,4
7993,5073,43
7994,6149,55
7995,7863,13
7996,14,10
7997,10247,40
7998,3544,60
7999,5073,2
8000,6149,39
8001,7863,65
8002,14,4
8003,10247,42
8004,3544,86
8005,5073,42
8006,6149,3
8007,7863,32
8008,14,87
8009,10247,36
8010,3544,19
8011,5073,46
8012,6149,68
8013,7863,18
8014,14,55
8015,10247,2
8016,3544,31
8017,5073,66
8018,6149,27
8019,7863,31
8020,14,73
8021,10247,75
8022,3544,2
8023,5073,92
8024,6149,72
8025,7863,15
8026,14,37
8027,10247,10
8028,3544,63
8029,5073,6
8030,6149,5
8031,7863,64
8032,14,33
8033,10247,26
8034,3544,50
8035,5073,2
8036,6149,87
8037,7863,1
8038,14,85
8039,10247,41
8040,3544,9
8041,5073,7
8042,6149,46
8043,7863,10
8044,14,20
8045,10247,85
8046,3544,63
8047,5073,12
8048,6149,22
8049,7863,58
8050,14,28
8051,10247,31
8052,3544,83
8053,5073,44
8054,6149,11
8055,7863,46
8056,14,3
8057,10247,1
8058,3544,42
8059,5073,11
8060,6149,44
8061,7863,20
8062,14,24
8063,10247,15
8064,3544,89
8065,5073,2
8066,6149,9
8067,7863,19
8068,14,3
8069,10247,69
8070,3544,52
8071,5073,23
8072,6149,65
8073,7863,80
8074,14,10
8075,10247,15
8076,3544,14
8077,5073,42
8078,6149,22
8079,7863,84
8080,14,73
8081,10247,40
8082,3544,80
8083,5073,55
8084,6149,56
8085,7863,14
8086,14,69
8087,10247,23
8088,3544,5
8089,5073,2
8090,6149,12
8091,7863,24
8092,14,22
8093,10247,52
8094,3544,88
8095,5073,91
8096,6149,60
8097,7863,46
8098,14,4
8099,10247,9
8100,3544,59
8101,5073,3
8102,6149,37
8103,7863,64
8104,14,12
8105,10247,5
8106,3544,79
8107,5073,2
8108,6149,9
8109,7863,10
8110,14,71
8111,10247,25
8112,3544,92
8113,5073,43
8114,6149,45
8115,7863,63
8116,14,10
8117,10247,3
8118,3544,37
8119,5073,12
8120,6149,61
8121,7863,76
8122,14,3
8123,10247,60
8124,3544,44
8125,5073,52
8126,6149,32
8127,7863,9
8128,14,30
8129,10247,17
8130,3544,7
8131,5073,13
8132,6149,42
8133,7863,47
8134,14,36
8135,10247,39
8136,3544,12
8137,5073,23
8138,6149,83
8139,7863,54
8140,14,45
8141,10247,40
8142,3544,4
8143,5073,6
8144,6149,51
8145,7863,53
8146,14,8
8147,10247,52
8148,3544,13
8149,5073,7
8150,6149,98
8151,7863,73
8152,14,15
8153,10247,99
8154,3544,6
8155,5073,46
8156,6149,24
8157,7863,56
8158,14,28
8159,10247,72
8160,3544,19
8161,5073,99
8162,6149,14
8163,7863,49
8164,14,33
8165,10247,17
8166,3544,12
8167,5073,56
8168,6149,68
8169,7863,45
8170,14,40
8171,10247,45
8172,3544,38
8173,5073,24
8174,6149,56
8175,7863,39
8176,14,87
8177,10247,7
8178,3544,50
8179,5073,11
8180,6149,6
8181,7863,19
8182,14,24
8183,10247,43
8184,3544,16
8185,5073,35
8186,6149,63
8187,7863,2
8188,14,27
8189,10247,70
8190,3544,2
8191,5073,5
8192,6149,30
8193,7863,34
8194,14,21
8195,10247,2
8196,3544,17
8197,5073,39
8198,6149,35
8199,7863,16
8200,14,26
8201,10247,21
8202,3544,14
8203,5073,33
8204,6149,24
8205,7863,61
8206,14,18
8207,10247,23
8208,3544,14
8209,5073,60
8210,6149,14
8211,7863,72
8212,14,21
8213,10247,2
8214,3544,66
8215,5073,7
8216,6149,86
8217,7863,39
8218,14,72
8219,10247,64
8220,3544,41
8221,5073,75
8222,6149,9
8223,7863,30
8224,14,72
8225,10247,89
8226,3544,3
8227,5073,30
8228,6149,40
8229,7863,40
8230,14,30
8231,10247,2
8232,3544,0
8233,5073,33
8234,6149,83
8235,7863,73
8236,14,50
8237,10247,10
8238,3544,79
8239,5073,75
8240,6149,4
8241,7863,29
8242,14,10
8243,10247,56
8244,3544,2
8245,5073,19
8246,6149,92
8247,7863,94
8248,14,2
8249,10247,24
8250,3544,6
8251,5073,30
8252,6149,17
8253,7863,60
8254,14,53
8255,10247,43
8256,3544,50
8257,5073,6
8258,6149,12
8259,7863,19
8260,14,20
8261,10247,67
8262,3544,1
8263,5073,8
8264,6149,3
8265,7863,41
8266,14,22
8267,10247,15
8268,3544,4
8269,5073,19
8270,6149,31
8271,7863,42
8272,14,43
8273,10247,37
8274,3544,11
8275,5073,38
8276,6149,62
8277,7863,34
8278,14,68
8279,10247,35
8280,3544,83
8281,5073,15
8282,6149,49
8283,7863,95
8284,14,32
8285,10247,7
8286,3544,95
8287,5073,17
8288,6149,14
8289,7863,5
8290,14,3
8291,10247,5
8292,3544,54
8293,5073,79
8294,6149,15
8295,7863,71
8296,14,24
8297,10247,1
8298,3544,27
8299,5073,58
8300,6149,43
8301,7863,25
8302,14,8
8303,10247,59
8304,3544,17
8305,5073,72
8306,6149,43
8307,7863,28
8308,14,84
8309,10247,40
8310,3544,28
8311,5073,46
8312,6149,30
8313,7863,16
8314,14,78
8315,10247,20
8316,3544,21
8317,5073,28
8318,6149,35
8319,7863,3
8320,14,27
8321,10247,20
8322,3544,25
8323,5073,22
8324,6149,21
8325,7863,25
8326,14,98
8327,10247,21
8328,3544,82
8329,5073,71
8330,6149,10
8331,7863,2
8332,14,47
8333,10247,65
8334,3544,37
8335,5073,41
8336,6149,53
8337,7863,1
8338,14,23
8339,10247,6
8340,3544,93
8341,5073,8
8342,6149,36
8343,7863,57
8344,14,27
8345,10247,9
8346,3544,78
8347,5073,4
8348,6149,52
8349,7863,2
8350,14,39
8351,10247,13
8352,3544,98
8353,5073,47
8354,6149,7
8355,7863,1
8356,14,11
8357,10247,69
8358,3544,21
8359,5073,11
8360,6149,12
8361,7863,50
8362,14,14
8363,10247,86
8364,3544,12
8365,5073,15
8366,6149,85
8367,7863,33
8368,14,2
8369,10247,47
8370,3544,15
8371,5073,47
8372,6149,76
8373,7863,92
8374,14,50
8375,10247,45
8376,3544,41
8377,5073,1
8378,6149,11
8379,7863,2
8380,14,20
8381,10247,14
8382,3544,42
8383,5073,14
8384,6149,85
8385,7863,66
8386,14,97
8387,10247,8
8388,3544,53
8389,5073,55
8390,6149,57
8391,7863,5
8392,14,87
8393,10247,79
8394,3544,29
8395,5073,63
8396,6149,81
8397,7863,97
8398,14,32
8399,10247,15
8400,3544,58
8401,5073,3
8402,6149,24
8403,7863,17
8404,14,33
8405,10247,52
8406,3544,46
8407,5073,26
8408,6149,22
8409,7863,44
8410,14,68
8411,10247,95
8412,3544,4
8413,5073,45
8414,6149,59
8415,7863,11
8416,14,69
8417,10247,3
8418,3544,3
8419,5073,77
8420,6149,21
8421,7863,2
8422,14,1
8423,10247,18
8424,3544,1
8425,5073,75
8426,6149,11
8427,7863,35
8428,14,55
8429,10247,82
8430,3544,3
8431,5073,22
8432,6149,9
8433,7863,8
8434,14,33
8435,10247,57
8436,3544,91
8437,5073,29
8438,6149,57
8439,7863,10
8440,14,98
8441,10247,89
8442,3544,96
8443,5073,87
8444,6149,45
8445,7863,89
8446,14,33
8447,10247,19
8448,3544,68
8449,5073,2
8450,6149,48
8451,7863,50
8452,14,45
8453,10247,2
8454,3544,53
8455,5073,10
8456,6149,75
8457,7863,78
8458,14,2
8459,10247,66
8460,3544,4
8461,5073,24
8462,6149,16
8463,7863,18
8464,14,58
8465,10247,23
8466,3544,15
8467,5073,32
8468,6149,20
8469,7863,12
8470,14,24
8471,10247,40
8472,3544,23
8473,5073,56
8474,6149,15
8475,7863,54
8476,14,71
8477,10247,60
8478,3544,11
8479,5073,8
8480,6149,63
8481,7863,13
8482,14,10
8483,10247,6
8484,3544,10
8485,5073,16
8486,6149,21
8487,7863,2
8488,14,28
8489,10247,95
8490,3544,3
8491,5073,45
8492,6149,73
8493,7863,30
8494,14,70
8495,10247,53
8496,3544,83
8497,5073,88
8498,6149,95
8499,7863,4
8500,14,40
8501,10247,10
8502,3544,3
8503,5073,45
8504,6149,5
8505,7863,8
8506,14,26
8507,10247,75
8508,3544,9
8509,5073,98
8510,6149,61
8511,7863,26
8512,14,57
8513,10247,5
8514,3544,26
8515,5073,50
8516,6149,1
8517,7863,3
8518,14,9
8519,10247,75
8520,3544,18
8521,5073,32
8522,6149,15
8523,7863,18
8524,14,42
8525,10247,35
8526,3544,13
8527,5073,12
8528,6149,20
8529,7863,4
8530,14,3
8531,10247,10
8532,3544,47
8533,5073,11
8534,6149,47
8535,7863,39
8536,14,30
8537,10247,47
8538,3544,4
8539,5073,12
8540,6149,63
8541,7863,24
8542,14,78
8543,10247,17
8544,3544,11
8545,5073,12
8546,6149,7
8547,7863,26
8548,14,17
8549,10247,95
8550,3544,26
8551,5073,7
8552,6149,36
8553,7863,14
8554,14,9
8555,10247,37
8556,3544,95
8557,5073,15
8558,6149,43
8559,7863,79
8560,14,82
8561,10247,69
8562,3544,5
8563,5073,6
8564,6149,85
8565,7863,54
8566,14,48
8567,10247,26
8568,3544,30
8569,5073,32
8570,6149,15
8571,7863,77
8572,14,7
8573,10247,24
8574,3544,9
8575,5073,5
8576,6149,85
8577,7863,1
8578,14,36
8579,10247,16
8580,3544,82
8581,5073,43
8582,6149,31
8583,7863,90
8584,14,24
8585,10247,66
8586,3544,7
8587,5073,6
8588,6149,4
8589,7863,74
8590,14,12
8591,10247,57
8592,3544,95
8593,5073,56
8594,6149,4
8595,7863,17
8596,14,20
8597,10247,17
8598,3544,30
8599,5073,37
8600,6149,18
8601,7863,3
8602,14,39
8603,10247,76
8604,3544,8
8605,5073,35
8606,6149,73
8607,7863,23
8608,14,62
8609,10247,21
8610,3544,60
8611,5073,22
8612,6149,30
8613,7863,36
8614,14,30
8615,10247,25
8616,3544,60
8617,5073,52
8618,6149,18
8619,7863,4
8620,14,91
8621,10247,78
8622,3544,80
8623,5073,67
8624,6149,48
8625,7863,62
8626,14,83
8627,10247,13
8628,3544,43
8629,5073,34
8630,6149,42
8631,7863,49
8632,14,68
8633,10247,1
8634,3544,15
8635,5073,44
8636,6149,10
8637,7863,4
8638,14,36
8639,10247,89
8640,3544,72
8641,5073,49
8642,6149,35
8643,7863,50
8644,14,76
8645,10247,7
8646,3544,36
8647,5073,3
8648,6149,86
8649,7863,47
8650,14,17
8651,10247,93
8652,3544,92
8653,5073,37
8654,6149,32
8655,7863,25
8656,14,78
8657,10247,39
8658,3544,97
8659,5073,19
8660,6149,5
8661,7863,73
8662,14,51
8663,10247,45
8664,3544,37
8665,5073,86
8666,6149,11
8667,7863,5
8668,14,28
8669,10247,18
8670,3544,76
8671,5073,52
8672,6149,8
8673,7863,7
8674,14,70
8675,10247,37
8676,3544,73
8677,5073,87
8678,6149,43
8679,7863,7
8680,14,3
8681,10247,9
8682,3544,6
8683,5073,10
8684,6149,2
8685,7863,65
8686,14,3
8687,10247,22
8688,3544,13
8689,5073,44
8690,6149,43
8691,7863,11
8692,14,91
8693,10247,25
8694,3544,65
8695,5073,80
8696,6149,84
8697,7863,2
8698,14,76
8699,10247,4
8700,3544,13
8701,5073,34
8702,6149,37
8703,7863,23
8704,14,29
8705,10247,21
8706,3544,23
8707,5073,3
8708,6149,25
8709,7863,21
8710,14,56
8711,10247,18
8712,3544,43
8713,5073,37
8714,6149,31
8715,7863,53
8716,14,25
8717,10247,1
8718,3544,21
8719,5073,37
8720,6149,52
8721,7863,72
8722,14,74
8723,10247,93
8724,3544,13
8725,5073,5
8726,6149,10
8727,7863,13
8728,14,28
8729,10247,10
8730,3544,38
8731,5073,87
8732,6149,95
8733,7863,11
8734,14,97
8735,10247,17
8736,3544,3
8737,5073,79
8738,6149,64
8739,7863,31
8740,14,6
8741,10247,30
8742,3544,51
8743,5073,9
8744,6149,4
8745,7863,29
8746,14,26
8747,10247,1
8748,3544,4
8749,5073,24
8750,6149,64
8751,7863,11
8752,14,40
8753,10247,93
8754,3544,70
8755,5073,70
8756,6149,25
8757,7863,4
8758,14,31
8759,10247,3
8760,3544,0
8761,5073,7
8762,6149,68
8763,7863,11
8764,14,48
8765,10247,23
8766,3544,21
8767,5073,97
8768,6149,66
8769,7863,70
8770,14,48
8771,10247,14
8772,3544,89
8773,5073,29
8774,6149,24
8775,7863,28
8776,14,12
8777,10247,53
8778,3544,83
8779,5073,98
8780,6149,1
8781,7863,7
8782,14,44
8783,10247,63
8784,3544,76
8785,5073,92
8786,6149,49
8787,7863,16
8788,14,3
8789,10247,20
8790,3544,45
8791,5073,40
8792,6149,41
8793,7863,46
8794,14,55
8795,10247,1
8796,3544,17
8797,5073,41
8798,6149,33
8799,7863,81
8800,14,6
8801,10247,90
8802,3544,71
8803,5073,4
8804,6149,35
8805,7863,2
8806,14,28
8807,10247,54
8808,3544,46
8809,5073,3
8810,6149,1
8811,7863,1
8812,14,70
8813,10247,63
8814,3544,99
8815,5073,80
8816,6149,76
8817,7863,3
8818,14,39
8819,10247,23
8820,3544,28
8821,5073,57
8822,6149,25
8823,7863,59
8824,14,97
8825,10247,98
8826,3544,90
8827,5073,10
8828,6149,4
8829,7863,3
8830,14,64
8831,10247,23
8832,3544,79
8833,5073,40
8834,6149,3
8835,7863,18
8836,14,36
8837,10247,5
8838,3544,34
8839,5073,45
8840,6149,28
8841,7863,61
8842,14,45
8843,10247,2
8844,3544,20
8845,5073,22
8846,6149,30
8847,7863,22
8848,14,67
8849,10247,38
8850,3544,9
8851,5073,4
8852,6149,24
8853,7863,31
8854,14,32
8855,10247,64
8856,3544,5
8857,5073,2
8858,6149,7
8859,7863,23
8860,14,43
8861,10247,13
8862,3544,20
8863,5073,3
8864,6149,8
8865,7863,38
8866,14,6
8867,10247,17
8868,3544,55
8869,5073,84
8870,6149,4
8871,7863,8
8872,14,47
8873,10247,48
8874,3544,4
8875,5073,31
8876,6149,14
8877,7863,95
8878,14,5
8879,10247,8
8880,3544,69
8881,5073,15
8882,6149,57
8883,7863,19
8884,14,17
8885,10247,19
8886,3544,3
8887,5073,20
8888,6149,65
8889,7863,89
8890,14,26
8891,10247,7
8892,3544,25
8893,5073,1
8894,6149,17
8895,7863,50
8896,14,11
8897,10247,20
8898,3544,49
8899,5073,11
8900,6149,79
8901,7863,24
8902,14,67
8903,10247,3
8904,3544,49
8905,5073,11
8906,6149,71
8907,7863,31
8908,14,69
8909,10247,78
8910,3544,70
8911,5073,34
8912,6149,30
8913,7863,71
8914,14,26
8915,10247,78
8916,3544,13
8917,5073,74
8918,6149,38
8919,7863,98
8920,14,24
8921,10247,50
8922,3544,10
8923,5073,33
8924,6149,28
8925,7863,9
8926,14,97
8927,10247,27
8928,3544,15
8929,5073,99
8930,6149,64
8931,7863,11
8932,14,36
8933,10247,29
8934,3544,98
8935,5073,30
8936,6149,42
8937,7863,8
8938,14,58
8939,10247,27
8940,3544,3
8941,5073,56
8942,6149,5
8943,7863,11
8944,14,57
8945,10247,39
8946,3544,72
8947,5073,23
8948,6149,2
8949,7863,15
8950,14,23
8951,10247,28
8952,3544,14
8953,5073,10
8954,6149,8
8955,7863,48
8956,14,75
8957,10247,11
8958,3544,2
8959,5073,84
8960,6149,39
8961,7863,1
8962,14,30
8963,10247,3
8964,3544,42
8965,5073,41
8966,6149,19
8967,7863,31
8968,14,2
8969,10247,10
8970,3544,2
8971,5073,67
8972,6149,97
8973,7863,17
8974,14,28
8975,10247,35
8976,3544,24
8977,5073,6
8978,6149,1
8979,7863,56
8980,14,12
8981,10247,59
8982,3544,47
8983,5073,20
8984,6149,14
8985,7863,48
8986,14,32
8987,10247,84
8988,3544,2
8989,5073,93
8990,6149,1
8991,7863,83
8992,14,2
8993,10247,65
8994,3544,93
8995,5073,15
8996,6149,35
8997,7863,56
8998,14,86
8999,10247,1
9000,3544,64
9001,5073,4
9002,6149,12
9003,7863,9
9004,14,5
9005,10247,75
9006,3544,88
9007,5073,61
9008,6149,68
9009,7863,78
9010,14,27
9011,10247,68
9012,3544,69
9013,5073,3
9014,6149,6
9015,7863,77
9016,14,69
9017,10247,36
9018,3544,98
9019,5073,80
9020,6149,8
9021,7863,26
9022,14,2
9023,10247,35
9024,3544,98
9025,5073,41
9026,6149,46
9027,7863,89
9028,14,67
9029,10247,15
9030,3544,70
9031,5073,5
9032,6149,13
9033,7863,3
9034,14,54
9035,10247,14
9036,3544,94
9037,5073,21
9038,6149,4
9039,7863,27
9040,14,52
9041,10247,7
9042,3544,55
9043,5073,49
9044,6149,31
9045,7863,35
9046,14,14
9047,10247,6
9048,3544,81
9049,5073,17
9050,6149,15
9051,7863,85
9052,14,38
9053,10247,83
9054,3544,85
9055,5073,38
9056,6149,23
